,CF,SF,lat,lon,geo_size
1913,Wise County,Virginia,33.212095500000004,-97.65547876141946,0.010451604593499933
1914,Wolfe County,Kentucky,37.740736,-83.4889601113164,0.02543555841949979
1915,Wood County,Ohio,44.466378500000005,-90.02113214532474,0.0010466147554999913
1916,Woodbury County,Iowa,42.386686499999996,-96.0407697527809,0.0003597827935000274
1917,Woodford County,Kentucky,40.760904,-89.24272370930233,0.0014906308945000066
1918,Woodruff County,Arkansas,35.178979999999996,-91.23184945607858,0.06113778599550029
1919,Woods County,Oklahoma,36.6953715,-98.79253125176106,0.11977022248800018
1920,Woodson County,Kansas,37.887040999999996,-95.73889558834165,0.12898087627850008
1921,Woodward County,Oklahoma,36.488467,-99.28286347312243,0.00279386769950004
1922,Worcester County,Maryland,42.364698000000004,-71.9576863129139,0.0014534065929999987
1923,Worth County,Georgia,43.377423,-93.2607556473534,0.015428335166999933
1924,Wrangell City and Borough,Alaska,56.2700275,-132.0311808142224,1.3005034572275036
1925,Wright County,Minnesota,45.2007725,-93.95086007395038,0.008429467579499984
1926,Wyandot County,Ohio,40.8403315,-83.31394946110164,0.025022891018999918
1927,Wyandotte County,Kansas,39.0977555,-94.75789895716768,0.00014603378750003198
1928,Wyoming County,Pennsylvania,42.6952835,-78.20987894394764,0.010458757025499857
1929,Wythe County,Virginia,36.9147575,-81.05732212284538,0.02740863953850008
1930,Yabucoa Municipio,Puerto Rico,18.045834499999998,-65.84796504757534,0.005613342865999989
1931,Yadkin County,North Carolina,36.16731,-80.65695858770565,0.011488416608500052
1932,Yakima County,Washington,46.564487,-120.64880200845667,0.12146644656800032
1933,Yakutat City and Borough,Alaska,59.6542955,-139.40332450580547,3.9261816217679955
1934,Yalobusha County,Mississippi,34.029503500000004,-89.7169142069672,0.004841366242499981
1935,Yamhill County,Oregon,45.254388,-123.23246415623336,0.05998909081150004
1936,Yancey County,North Carolina,35.8916015,-82.29739319130788,0.010276159844499932
1937,Yankton County,South Dakota,42.983868,-97.39791726304466,0.011770740076499775
1938,Yates County,New York,42.6127695,-77.13060170129856,0.017088966341000027
1939,Yauco Municipio,Puerto Rico,18.060997,-66.86112370875082,0.0015166991474999782
1940,Yavapai County,Arizona,34.707263499999996,-112.44288841859012,0.39004844475649947
1941,Yazoo County,Mississippi,32.762677499999995,-90.36032213378066,0.0009555879304999453
1942,Yell County,Arkansas,35.030821,-93.40520318199185,0.011397263553999951
1943,Yellow Medicine County,Minnesota,44.738939,-95.93931535000002,0.08442630171450007
1944,Yellowstone County,Montana,45.9778405,-108.36006611860742,0.0004517305810000083
1945,Yoakum County,Texas,33.172732499999995,-102.82788058441383,0.15231829325299967
1946,Yolo County,California,38.619505000000004,-121.85512331157328,6.691385650001824e-05
1947,York County,Pennsylvania,43.365787999999995,-70.65703751976994,0.0002427804155000449
1948,Young County,Texas,33.1747795,-98.6882829720669,0.07213260903650007
1949,Yuba County,California,39.278861500000005,-121.43817043486696,0.0005337846775000046
1950,Yukon-Koyukuk Census Area,Alaska,65.22660049999999,-153.5472287159873,17.140825930421457
1951,Yuma County,Colorado,32.7522435,-113.93637265855224,0.28255638051350107
1952,Zapata County,Texas,26.945801,-99.17172414034667,0.2453493538985002
1953,Zavala County,Texas,28.867269999999998,-99.76231383538338,0.15169114970150027
1954,Ziebach County,South Dakota,44.9915825,-101.568101563868,0.5822743804630024
